Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment
ORD001197,2024-09-09,2024-09-16,West,WA,Tacoma,Office Supplies,Pen,Pen Model-2024,4795.84,7,0.05,1638.87,VIP
ORD001198,2024-08-29,2024-09-02,North,NY,Buffalo,Furniture,Desk,Desk Model-2024,3318.1,7,0.0,509.49,Consumer
ORD001199,2024-05-03,2024-05-08,South,NC,Charlotte,Office Supplies,Notebook,Notebook Model-2021,1768.3,3,0.0,399.58,Corporate
ORD001200,2023-12-05,2023-12-08,West,OR,Portland,Office Supplies,Notebook,Notebook Model-2020,2973.48,4,0.0,508.0,Corporate
ORD001201,2022-04-03,2022-04-07,East,DE,Wilmington,Furniture,Cabinet,Cabinet Model-2022,662.83,1,0.0,150.44,Corporate
ORD001202,2022-06-26,2022-07-02,South,NC,Greensboro,Technology,Laptop,Laptop Model-2020,750.44,5,0.0,121.15,Corporate
ORD001203,2024-09-10,2024-09-16,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2023,1553.38,2,0.1,433.39,Consumer
ORD001204,2023-10-27,2023-10-31,North,MA,Boston,Furniture,Bookshelf,Bookshelf Model-2022,2740.15,6,0.2,445.25,Corporate
ORD001205,2022-01-11,2022-01-16,East,MD,Gaithersburg,Technology,Desktop,Desktop Model-2023,727.42,1,0.0,198.71,Corporate
ORD001206,2022-04-22,2022-04-25,North,OH,Cleveland,Furniture,Desk,Desk Model-2022,1006.27,4,0.0,198.05,One-time Buyer
ORD001207,2023-12-28,2024-01-02,South,NC,Charlotte,Furniture,Table,Table Model-2021,1283.33,6,0.05,238.48,One-time Buyer
ORD001208,2022-01-06,2022-01-13,South,GA,Savannah,Office Supplies,Binder,Binder Model-2024,4629.42,5,0.05,1015.7,Consumer
ORD001209,2022-06-26,2022-06-30,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2021,1650.47,5,0.05,459.15,Consumer
ORD001210,2023-08-24,2023-08-29,South,TX,Houston,Technology,Laptop,Laptop Model-2022,2852.5,6,0.1,757.74,VIP
ORD001211,2024-01-28,2024-02-04,East,NJ,Paterson,Technology,Monitor,Monitor Model-2020,901.85,2,0.1,258.01,Corporate
ORD001212,2023-12-15,2023-12-20,West,OR,Eugene,Office Supplies,Paper,Paper Model-2021,3779.58,7,0.0,1261.61,One-time Buyer
ORD001213,2022-09-03,2022-09-10,East,CT,Hartford,Furniture,Chair,Chair Model-2022,680.1,5,0.0,129.67,Consumer
ORD001214,2024-02-19,2024-02-25,North,MA,Boston,Furniture,Cabinet,Cabinet Model-2020,238.09,1,0.15,55.4,Corporate
ORD001215,2022-09-17,2022-09-23,East,DE,Dover,Furniture,Cabinet,Cabinet Model-2024,671.98,5,0.0,136.52,Corporate
ORD001216,2022-12-23,2022-12-27,East,NJ,Paterson,Furniture,Cabinet,Cabinet Model-2022,2050.17,6,0.2,547.95,One-time Buyer
ORD001217,2024-03-28,2024-04-02,South,GA,Savannah,Technology,Printer,Printer Model-2023,4795.21,4,0.05,991.07,Consumer
ORD001218,2023-12-13,2023-12-19,North,OH,Cleveland,Technology,Mouse,Mouse Model-2023,1645.75,5,0.05,430.53,Consumer
ORD001219,2024-07-18,2024-07-21,South,GA,Atlanta,Office Supplies,Binder,Binder Model-2023,3278.12,4,0.05,1031.4,Corporate
ORD001220,2023-12-22,2023-12-28,North,MA,Springfield,Furniture,Bookshelf,Bookshelf Model-2020,1346.55,5,0.0,350.36,One-time Buyer
ORD001221,2023-09-15,2023-09-21,North,NY,Albany,Technology,Monitor,Monitor Model-2020,2139.79,2,0.0,679.65,VIP
ORD001222,2022-04-13,2022-04-18,East,CT,Hartford,Furniture,Chair,Chair Model-2021,316.15,1,0.15,86.08,VIP
ORD001223,2023-02-07,2023-02-14,South,FL,Miami,Technology,Keyboard,Keyboard Model-2020,1277.68,4,0.0,414.04,VIP
ORD001224,2022-10-18,2022-10-21,East,NJ,Paterson,Technology,Keyboard,Keyboard Model-2022,3489.02,5,0.0,1172.6,Consumer
ORD001225,2022-09-25,2022-09-28,East,MD,Frederick,Office Supplies,Notebook,Notebook Model-2023,1309.56,3,0.05,329.44,Consumer
ORD001226,2024-12-01,2024-12-08,East,NJ,Jersey City,Furniture,Bookshelf,Bookshelf Model-2024,871.33,3,0.05,268.48,Consumer
ORD001227,2023-03-07,2023-03-12,North,NY,Albany,Office Supplies,Binder,Binder Model-2023,909.47,7,0.0,221.7,Consumer
ORD001228,2024-09-03,2024-09-09,South,GA,Savannah,Office Supplies,Binder,Binder Model-2022,191.14,1,0.0,55.63,One-time Buyer
ORD001229,2023-11-23,2023-11-30,South,TX,Dallas,Office Supplies,Notebook,Notebook Model-2024,5879.41,7,0.0,926.02,One-time Buyer
ORD001230,2024-05-20,2024-05-23,East,DE,Dover,Office Supplies,Pen,Pen Model-2021,6974.04,6,0.15,2394.76,Consumer
ORD001231,2023-07-05,2023-07-08,North,MA,Springfield,Office Supplies,Paper,Paper Model-2020,692.88,4,0.1,227.87,Corporate
ORD001232,2023-09-24,2023-09-30,South,TX,Dallas,Office Supplies,Binder,Binder Model-2022,3101.95,7,0.15,1019.48,VIP
ORD001233,2023-06-24,2023-06-30,West,CO,Denver,Office Supplies,Paper,Paper Model-2020,211.29,2,0.1,43.58,Corporate
ORD001234,2022-08-02,2022-08-06,South,GA,Atlanta,Furniture,Cabinet,Cabinet Model-2021,1467.93,6,0.1,303.32,Consumer
ORD001235,2024-03-02,2024-03-09,East,DE,Wilmington,Office Supplies,Binder,Binder Model-2024,676.29,2,0.15,155.9,Corporate
ORD001236,2022-11-04,2022-11-10,West,CO,Denver,Furniture,Table,Table Model-2022,765.67,1,0.0,249.64,Corporate
ORD001237,2022-01-27,2022-01-31,North,PA,Pittsburgh,Furniture,Bookshelf,Bookshelf Model-2024,245.11,2,0.0,78.86,Corporate
ORD001238,2023-12-08,2023-12-13,West,OR,Portland,Technology,Laptop,Laptop Model-2022,4084.38,5,0.05,849.11,Corporate
ORD001239,2022-07-13,2022-07-16,West,CO,Fort Collins,Office Supplies,Clipboard,Clipboard Model-2021,1087.47,6,0.15,280.95,Consumer
ORD001240,2024-10-26,2024-11-02,East,CT,Hartford,Furniture,Cabinet,Cabinet Model-2021,771.95,1,0.05,189.15,VIP
ORD001241,2024-11-10,2024-11-15,South,TX,Houston,Technology,Keyboard,Keyboard Model-2021,3546.26,6,0.0,993.43,Corporate
ORD001242,2024-09-28,2024-10-05,North,NY,Albany,Technology,Laptop,Laptop Model-2020,1045.28,4,0.15,201.51,Corporate
ORD001243,2023-02-10,2023-02-17,West,CA,Los Angeles,Office Supplies,Notebook,Notebook Model-2023,1337.81,2,0.1,223.43,VIP
ORD001244,2022-01-17,2022-01-23,East,NJ,Newark,Office Supplies,Binder,Binder Model-2024,1056.62,5,0.1,164.25,Consumer
ORD001245,2024-10-13,2024-10-17,South,TX,Houston,Office Supplies,Clipboard,Clipboard Model-2022,1411.55,7,0.1,319.41,Consumer
ORD001246,2023-04-14,2023-04-21,West,CA,San Diego,Office Supplies,Notebook,Notebook Model-2024,751.64,6,0.05,255.05,One-time Buyer
ORD001247,2024-11-24,2024-11-29,East,DE,Milford,Furniture,Cabinet,Cabinet Model-2023,2098.06,6,0.0,602.07,Consumer
ORD001248,2024-11-21,2024-11-28,East,NJ,Newark,Furniture,Chair,Chair Model-2020,1059.85,7,0.0,317.77,One-time Buyer
ORD001249,2024-07-23,2024-07-27,East,DE,Wilmington,Office Supplies,Pen,Pen Model-2020,595.09,2,0.2,201.75,Consumer
ORD001250,2022-11-19,2022-11-22,North,OH,Columbus,Office Supplies,Clipboard,Clipboard Model-2023,104.93,1,0.0,24.6,Consumer
ORD001251,2023-02-26,2023-03-05,South,FL,Miami,Furniture,Desk,Desk Model-2022,165.83,1,0.1,40.61,Corporate
ORD001252,2024-07-20,2024-07-25,West,OR,Eugene,Office Supplies,Notebook,Notebook Model-2023,2893.73,2,0.0,642.14,Consumer
ORD001253,2022-12-14,2022-12-17,South,FL,Miami,Technology,Monitor,Monitor Model-2020,4558.1,6,0.15,849.06,One-time Buyer
ORD001254,2022-07-05,2022-07-08,South,NC,Greensboro,Furniture,Cabinet,Cabinet Model-2020,222.97,1,0.05,67.62,Corporate
ORD001255,2023-09-02,2023-09-08,West,CA,Los Angeles,Technology,Desktop,Desktop Model-2024,2090.31,3,0.05,692.6,VIP
ORD001256,2024-10-22,2024-10-28,South,FL,Tampa,Technology,Mouse,Mouse Model-2022,3912.22,6,0.0,1223.65,One-time Buyer
ORD001257,2024-02-02,2024-02-09,North,MA,Springfield,Technology,Desktop,Desktop Model-2022,197.35,1,0.0,31.49,Consumer
ORD001258,2023-09-17,2023-09-22,West,CO,Colorado Springs,Technology,Mouse,Mouse Model-2020,2090.71,7,0.1,438.69,One-time Buyer
ORD001259,2022-04-17,2022-04-23,West,CO,Denver,Office Supplies,Clipboard,Clipboard Model-2023,5299.98,4,0.0,1422.61,Corporate
ORD001260,2023-11-05,2023-11-09,East,MD,Gaithersburg,Office Supplies,Binder,Binder Model-2020,1387.94,2,0.1,299.01,Corporate
ORD001261,2024-12-20,2024-12-24,South,GA,Atlanta,Office Supplies,Notebook,Notebook Model-2024,4641.43,6,0.05,835.57,One-time Buyer
ORD001262,2022-06-03,2022-06-06,West,OR,Salem,Office Supplies,Pen,Pen Model-2023,1390.3,3,0.1,358.24,Corporate
ORD001263,2023-07-22,2023-07-25,West,WA,Vancouver,Furniture,Table,Table Model-2020,1295.24,2,0.0,329.38,Corporate
ORD001264,2024-08-18,2024-08-21,North,OH,Cincinnati,Office Supplies,Notebook,Notebook Model-2022,2595.72,6,0.05,757.9,Corporate
ORD001265,2024-03-22,2024-03-26,East,CT,New Haven,Furniture,Cabinet,Cabinet Model-2024,736.5,1,0.05,257.76,Consumer
ORD001266,2024-02-03,2024-02-09,West,CA,Los Angeles,Technology,Printer,Printer Model-2020,2279.23,3,0.0,637.38,Consumer
ORD001267,2024-02-09,2024-02-15,North,OH,Cleveland,Furniture,Table,Table Model-2020,208.42,2,0.1,44.47,Corporate
ORD001268,2023-01-29,2023-02-05,West,OR,Eugene,Office Supplies,Notebook,Notebook Model-2021,599.53,1,0.0,204.61,Consumer
ORD001269,2022-11-18,2022-11-23,West,CO,Denver,Technology,Desktop,Desktop Model-2023,3581.25,6,0.0,946.38,Consumer
ORD001270,2024-06-05,2024-06-09,West,WA,Seattle,Technology,Mouse,Mouse Model-2021,134.85,1,0.0,37.64,Consumer
ORD001271,2024-06-06,2024-06-09,North,PA,Philadelphia,Office Supplies,Pen,Pen Model-2022,2184.84,6,0.0,483.97,Corporate
ORD001272,2024-08-07,2024-08-12,South,TX,Austin,Technology,Monitor,Monitor Model-2023,2116.97,2,0.15,508.85,Corporate
ORD001273,2024-09-26,2024-09-29,West,CA,San Francisco,Technology,Printer,Printer Model-2024,9800.96,6,0.0,2290.74,One-time Buyer
ORD001274,2023-07-14,2023-07-19,West,WA,Tacoma,Technology,Printer,Printer Model-2023,1724.23,2,0.0,581.48,Corporate
ORD001275,2023-07-04,2023-07-09,South,NC,Raleigh,Furniture,Chair,Chair Model-2020,364.25,2,0.0,113.62,Corporate
ORD001276,2024-05-24,2024-05-30,West,CA,San Francisco,Technology,Printer,Printer Model-2020,903.9,3,0.1,151.98,Corporate
ORD001277,2023-12-13,2023-12-20,East,CT,New Haven,Technology,Keyboard,Keyboard Model-2020,542.12,3,0.1,115.35,Corporate
ORD001278,2024-02-08,2024-02-15,West,OR,Salem,Furniture,Desk,Desk Model-2023,2511.89,4,0.0,404.76,Corporate
ORD001279,2024-05-21,2024-05-24,East,DE,Wilmington,Office Supplies,Pen,Pen Model-2020,2525.16,3,0.0,639.75,VIP
ORD001280,2024-09-01,2024-09-05,South,FL,Orlando,Furniture,Desk,Desk Model-2020,999.66,1,0.15,205.81,VIP
ORD001281,2023-01-06,2023-01-13,North,OH,Cincinnati,Furniture,Desk,Desk Model-2021,3256.13,3,0.0,536.22,One-time Buyer
ORD001282,2023-02-16,2023-02-20,South,NC,Greensboro,Office Supplies,Binder,Binder Model-2020,304.48,2,0.0,92.68,VIP
ORD001283,2022-04-13,2022-04-16,West,CO,Denver,Office Supplies,Notebook,Notebook Model-2021,334.3,2,0.0,56.24,Corporate
ORD001284,2023-09-26,2023-09-30,East,MD,Baltimore,Furniture,Chair,Chair Model-2022,3906.46,3,0.0,798.14,Corporate
ORD001285,2022-02-09,2022-02-14,North,MA,Worcester,Technology,Keyboard,Keyboard Model-2023,925.43,1,0.1,281.63,Corporate
ORD001286,2023-05-25,2023-05-30,West,WA,Vancouver,Office Supplies,Notebook,Notebook Model-2021,1552.08,4,0.05,391.61,Corporate
ORD001287,2023-08-18,2023-08-21,North,PA,Pittsburgh,Technology,Monitor,Monitor Model-2023,762.21,2,0.0,238.89,One-time Buyer
ORD001288,2022-11-10,2022-11-14,North,PA,Philadelphia,Office Supplies,Pen,Pen Model-2023,2511.87,5,0.0,585.01,Corporate
ORD001289,2023-10-09,2023-10-13,West,CO,Denver,Technology,Desktop,Desktop Model-2024,2215.83,4,0.0,693.49,VIP
ORD001290,2022-02-03,2022-02-06,South,TX,Houston,Furniture,Bookshelf,Bookshelf Model-2021,1405.96,6,0.05,362.22,Consumer
ORD001291,2022-02-10,2022-02-17,West,CA,Los Angeles,Furniture,Chair,Chair Model-2020,1703.07,5,0.05,285.42,One-time Buyer
ORD001292,2024-06-19,2024-06-25,West,OR,Salem,Furniture,Chair,Chair Model-2024,2333.55,5,0.2,570.08,Corporate
ORD001293,2023-01-30,2023-02-06,South,GA,Columbus,Furniture,Table,Table Model-2021,1023.65,5,0.05,266.87,Corporate
ORD001294,2022-05-20,2022-05-26,East,CT,Bridgeport,Office Supplies,Clipboard,Clipboard Model-2021,6605.85,2,0.05,1799.57,Consumer
ORD001295,2023-07-26,2023-07-30,West,OR,Eugene,Furniture,Table,Table Model-2022,505.97,2,0.05,169.79,One-time Buyer
ORD001296,2024-04-23,2024-04-29,North,PA,Philadelphia,Technology,Printer,Printer Model-2020,3513.61,7,0.0,656.03,VIP
ORD001297,2022-08-25,2022-08-31,West,CO,Colorado Springs,Furniture,Desk,Desk Model-2022,2393.51,5,0.05,649.13,Consumer
ORD001298,2023-11-14,2023-11-18,West,CA,San Francisco,Furniture,Desk,Desk Model-2023,2001.35,5,0.0,601.21,Corporate
ORD001299,2022-04-04,2022-04-09,North,NY,New York,Furniture,Bookshelf,Bookshelf Model-2020,857.65,4,0.1,281.3,Corporate
ORD001300,2022-02-26,2022-03-04,South,FL,Miami,Furniture,Chair,Chair Model-2022,1033.22,2,0.0,263.53,VIP
ORD001301,2023-08-05,2023-08-08,East,NJ,Jersey City,Office Supplies,Paper,Paper Model-2022,738.57,5,0.0,142.39,Corporate
ORD001302,2023-08-15,2023-08-22,East,MD,Gaithersburg,Office Supplies,Clipboard,Clipboard Model-2020,327.4,1,0.05,102.65,Consumer
ORD001303,2023-11-29,2023-12-03,North,OH,Columbus,Office Supplies,Notebook,Notebook Model-2021,1293.69,6,0.05,428.22,Corporate
ORD001304,2024-03-06,2024-03-10,South,FL,Miami,Technology,Laptop,Laptop Model-2023,315.96,2,0.05,54.12,Corporate
ORD001305,2024-12-04,2024-12-10,West,OR,Salem,Technology,Mouse,Mouse Model-2024,2517.05,2,0.1,493.2,Consumer
ORD001306,2023-07-20,2023-07-25,West,OR,Salem,Furniture,Desk,Desk Model-2024,4211.35,6,0.0,1365.71,Corporate
ORD001307,2022-12-20,2022-12-25,West,CO,Denver,Technology,Laptop,Laptop Model-2024,981.54,6,0.15,242.33,VIP
ORD001308,2024-05-20,2024-05-27,West,WA,Seattle,Technology,Mouse,Mouse Model-2023,9551.17,6,0.0,1755.7,One-time Buyer
ORD001309,2022-10-24,2022-10-31,West,CO,Denver,Technology,Desktop,Desktop Model-2020,221.67,1,0.0,61.86,Consumer
ORD001310,2023-04-26,2023-05-01,North,NY,New York,Technology,Keyboard,Keyboard Model-2020,1406.04,6,0.0,339.78,VIP
ORD001311,2022-03-27,2022-04-01,West,CA,San Francisco,Office Supplies,Clipboard,Clipboard Model-2020,1140.57,7,0.05,391.89,Corporate
ORD001312,2022-01-28,2022-02-02,West,CO,Colorado Springs,Office Supplies,Clipboard,Clipboard Model-2024,3753.53,5,0.0,730.22,Consumer
ORD001313,2024-11-20,2024-11-26,South,GA,Columbus,Technology,Monitor,Monitor Model-2021,1569.01,3,0.0,349.0,Consumer
ORD001314,2024-07-04,2024-07-07,West,CA,Los Angeles,Technology,Laptop,Laptop Model-2022,260.02,2,0.0,47.64,Consumer
ORD001315,2024-02-02,2024-02-09,East,CT,New Haven,Office Supplies,Binder,Binder Model-2024,643.03,6,0.05,102.85,One-time Buyer
ORD001316,2023-03-24,2023-03-28,North,PA,Philadelphia,Furniture,Table,Table Model-2023,2281.66,5,0.05,467.24,Consumer
ORD001317,2022-07-09,2022-07-14,North,NY,New York,Office Supplies,Pen,Pen Model-2020,3574.49,6,0.05,1122.27,Consumer
ORD001318,2022-06-21,2022-06-26,North,OH,Cleveland,Technology,Printer,Printer Model-2022,772.36,1,0.2,157.13,One-time Buyer
ORD001319,2022-10-02,2022-10-05,East,DE,Wilmington,Technology,Mouse,Mouse Model-2020,361.51,1,0.15,104.57,Corporate
ORD001320,2023-08-25,2023-08-30,West,OR,Eugene,Technology,Mouse,Mouse Model-2020,1328.65,2,0.0,339.08,One-time Buyer
ORD001321,2024-02-22,2024-02-29,North,NY,Buffalo,Office Supplies,Paper,Paper Model-2020,685.33,1,0.1,174.03,Corporate
ORD001322,2023-12-24,2023-12-29,East,CT,New Haven,Technology,Printer,Printer Model-2021,546.0,1,0.05,167.24,Consumer
ORD001323,2022-11-03,2022-11-06,South,TX,Dallas,Office Supplies,Paper,Paper Model-2022,1585.5,5,0.0,433.72,One-time Buyer
ORD001324,2024-11-11,2024-11-17,West,CA,San Francisco,Furniture,Cabinet,Cabinet Model-2024,1024.33,6,0.0,186.4,Consumer
ORD001325,2024-03-18,2024-03-25,East,NJ,Paterson,Technology,Keyboard,Keyboard Model-2021,559.27,1,0.1,108.58,Corporate
ORD001326,2023-08-31,2023-09-06,West,CA,San Diego,Technology,Laptop,Laptop Model-2023,2371.23,3,0.05,613.57,Corporate
ORD001327,2023-11-01,2023-11-05,South,TX,Austin,Furniture,Chair,Chair Model-2023,974.96,5,0.05,311.07,Consumer
ORD001328,2023-04-05,2023-04-08,East,MD,Gaithersburg,Office Supplies,Binder,Binder Model-2024,2207.33,5,0.0,398.34,VIP
ORD001329,2022-09-29,2022-10-03,West,CA,San Diego,Technology,Mouse,Mouse Model-2022,600.31,2,0.15,102.88,Corporate
ORD001330,2023-01-25,2023-01-29,East,CT,New Haven,Technology,Laptop,Laptop Model-2024,968.17,5,0.1,245.44,Consumer
ORD001331,2024-04-09,2024-04-13,North,PA,Philadelphia,Technology,Mouse,Mouse Model-2021,409.23,2,0.15,76.82,VIP
ORD001332,2022-01-16,2022-01-20,West,CO,Denver,Technology,Laptop,Laptop Model-2022,235.69,1,0.0,82.22,Corporate
ORD001333,2022-05-08,2022-05-11,East,CT,New Haven,Furniture,Bookshelf,Bookshelf Model-2023,1411.48,4,0.05,212.95,Corporate
ORD001334,2022-02-20,2022-02-26,North,NY,New York,Office Supplies,Paper,Paper Model-2022,990.45,3,0.05,237.48,Corporate
ORD001335,2022-02-14,2022-02-19,South,FL,Miami,Furniture,Desk,Desk Model-2022,3023.51,6,0.0,551.82,One-time Buyer
ORD001336,2024-07-25,2024-07-29,West,OR,Salem,Office Supplies,Paper,Paper Model-2022,446.77,3,0.0,127.87,Consumer
ORD001337,2024-02-10,2024-02-15,West,WA,Vancouver,Furniture,Desk,Desk Model-2024,535.24,1,0.0,147.74,Consumer
ORD001338,2023-06-04,2023-06-09,South,TX,Austin,Furniture,Table,Table Model-2020,621.85,7,0.2,193.65,Corporate
ORD001339,2022-04-18,2022-04-22,North,PA,Philadelphia,Office Supplies,Pen,Pen Model-2021,945.37,4,0.05,248.33,Consumer
ORD001340,2023-06-23,2023-06-30,South,TX,Austin,Technology,Printer,Printer Model-2022,2243.58,5,0.0,421.51,Corporate
ORD001341,2023-06-03,2023-06-08,West,CA,San Francisco,Technology,Monitor,Monitor Model-2022,2586.56,4,0.05,415.56,Corporate
ORD001342,2022-07-09,2022-07-16,East,MD,Baltimore,Furniture,Cabinet,Cabinet Model-2024,3978.59,5,0.05,1171.41,Consumer
ORD001343,2023-04-21,2023-04-27,North,PA,Philadelphia,Furniture,Bookshelf,Bookshelf Model-2021,590.52,5,0.0,140.53,Consumer
ORD001344,2023-03-13,2023-03-18,North,PA,Allentown,Furniture,Cabinet,Cabinet Model-2021,1942.16,5,0.2,377.64,Corporate
ORD001345,2023-11-06,2023-11-09,North,NY,Buffalo,Technology,Printer,Printer Model-2023,1147.74,4,0.1,229.97,One-time Buyer
ORD001346,2023-11-27,2023-12-03,South,FL,Orlando,Office Supplies,Paper,Paper Model-2021,693.57,1,0.0,124.71,Corporate
ORD001347,2022-02-19,2022-02-25,South,GA,Savannah,Technology,Desktop,Desktop Model-2021,1267.7,5,0.05,262.05,Corporate
ORD001348,2023-02-15,2023-02-22,East,CT,Bridgeport,Furniture,Table,Table Model-2022,4216.05,6,0.1,1300.25,Consumer
ORD001349,2023-11-17,2023-11-21,East,CT,Bridgeport,Technology,Monitor,Monitor Model-2020,560.95,1,0.0,153.77,Corporate
ORD001350,2023-07-05,2023-07-08,North,PA,Allentown,Technology,Desktop,Desktop Model-2022,3738.06,5,0.15,1298.9,Consumer
ORD001351,2024-07-26,2024-07-29,East,CT,Bridgeport,Technology,Laptop,Laptop Model-2024,1962.04,1,0.1,500.04,Corporate
ORD001352,2023-12-23,2023-12-30,South,GA,Atlanta,Office Supplies,Pen,Pen Model-2021,8165.92,7,0.1,2076.58,Corporate
ORD001353,2022-06-28,2022-07-05,East,MD,Baltimore,Furniture,Cabinet,Cabinet Model-2020,3848.79,7,0.0,724.64,VIP
ORD001354,2022-03-19,2022-03-25,South,GA,Savannah,Technology,Keyboard,Keyboard Model-2022,7326.23,6,0.0,1958.24,Corporate
ORD001355,2023-12-05,2023-12-12,East,DE,Wilmington,Technology,Laptop,Laptop Model-2023,1281.56,7,0.0,348.17,One-time Buyer
ORD001356,2022-01-30,2022-02-03,West,OR,Salem,Furniture,Desk,Desk Model-2024,731.97,6,0.0,140.03,Corporate
ORD001357,2023-10-04,2023-10-10,South,NC,Charlotte,Technology,Keyboard,Keyboard Model-2024,408.73,1,0.15,68.5,VIP
ORD001358,2024-10-26,2024-11-01,West,WA,Tacoma,Technology,Monitor,Monitor Model-2024,1642.19,1,0.15,367.45,Corporate
ORD001359,2023-09-23,2023-09-29,South,NC,Charlotte,Technology,Monitor,Monitor Model-2022,1436.97,2,0.0,265.01,Consumer
ORD001360,2023-03-02,2023-03-05,East,CT,Hartford,Technology,Mouse,Mouse Model-2020,1607.54,6,0.05,402.92,One-time Buyer
ORD001361,2023-12-06,2023-12-09,West,OR,Portland,Furniture,Desk,Desk Model-2020,3914.84,6,0.0,999.15,Consumer
ORD001362,2023-05-17,2023-05-23,East,DE,Milford,Technology,Laptop,Laptop Model-2021,481.45,4,0.0,130.78,Consumer
ORD001363,2023-08-21,2023-08-25,South,NC,Greensboro,Office Supplies,Clipboard,Clipboard Model-2020,2090.12,5,0.0,565.52,Consumer
ORD001364,2024-10-27,2024-11-01,West,CO,Denver,Technology,Monitor,Monitor Model-2023,1647.91,7,0.0,469.61,One-time Buyer
ORD001365,2023-02-27,2023-03-05,North,OH,Cincinnati,Office Supplies,Notebook,Notebook Model-2024,626.12,5,0.0,122.78,Consumer
ORD001366,2024-11-18,2024-11-25,East,MD,Baltimore,Furniture,Table,Table Model-2022,487.56,2,0.0,144.4,One-time Buyer
ORD001367,2024-09-18,2024-09-23,South,GA,Columbus,Technology,Printer,Printer Model-2024,666.81,1,0.1,170.01,Corporate
ORD001368,2022-08-03,2022-08-06,West,OR,Salem,Office Supplies,Pen,Pen Model-2024,500.58,1,0.0,118.87,Consumer
ORD001369,2022-03-17,2022-03-20,East,NJ,Paterson,Office Supplies,Pen,Pen Model-2023,559.28,5,0.0,156.36,Corporate
ORD001370,2022-04-21,2022-04-26,West,CO,Fort Collins,Technology,Mouse,Mouse Model-2024,2163.39,7,0.15,541.39,Consumer
ORD001371,2022-01-20,2022-01-27,East,MD,Gaithersburg,Technology,Keyboard,Keyboard Model-2024,2392.53,3,0.0,610.41,Corporate
ORD001372,2022-04-14,2022-04-17,East,CT,New Haven,Furniture,Desk,Desk Model-2023,7407.78,5,0.1,1145.61,Corporate
ORD001373,2024-01-18,2024-01-21,East,CT,New Haven,Furniture,Desk,Desk Model-2023,5685.79,5,0.0,1764.91,Corporate
ORD001374,2022-03-19,2022-03-25,West,OR,Portland,Technology,Keyboard,Keyboard Model-2020,191.44,2,0.05,44.96,Consumer
ORD001375,2022-12-16,2022-12-20,West,CA,San Diego,Furniture,Cabinet,Cabinet Model-2024,223.4,1,0.0,56.66,Corporate
ORD001376,2024-07-14,2024-07-21,East,MD,Gaithersburg,Furniture,Cabinet,Cabinet Model-2021,822.44,4,0.05,187.5,One-time Buyer
ORD001377,2022-01-26,2022-02-01,North,NY,Buffalo,Furniture,Cabinet,Cabinet Model-2021,2308.61,7,0.1,600.95,Corporate
ORD001378,2024-06-10,2024-06-14,North,NY,New York,Furniture,Bookshelf,Bookshelf Model-2021,4332.18,7,0.0,696.65,One-time Buyer
ORD001379,2022-11-05,2022-11-08,North,PA,Pittsburgh,Technology,Printer,Printer Model-2023,915.34,5,0.0,207.58,Consumer
