Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment,Shipping_Days,Year,Month,Quarter,Week,DayOfWeek,Year_Month,Profit_Margin_Pct,Unit_Price,Profit_Per_Unit,Margin_Category,Customer_Size_Segment,Order_Value_Category,Discount_Impact
ORD001106,2023-03-26,2023-03-30,North,PA,Philadelphia,Office Supplies,Binder,Binder Model-2021,995.59,4,0.0,267.16,Consumer,4,2023,3,1,12,Sunday,2023-03,26.83,248.9,66.79,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001107,2024-04-07,2024-04-12,West,CO,Denver,Technology,Laptop,Laptop Model-2020,1853.21,7,0.0,281.01,Corporate,5,2024,4,2,14,Sunday,2024-04,15.16,264.74,40.14,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001108,2022-09-08,2022-09-14,West,CA,Los Angeles,Technology,Laptop,Laptop Model-2020,884.26,7,0.1,283.8,Corporate,6,2022,9,3,36,Thursday,2022-09,32.09,126.32,40.54,Excellent (30%+),Mid-Market,Mid Range,88.426
ORD001109,2022-03-26,2022-03-30,West,CA,San Francisco,Technology,Mouse,Mouse Model-2021,389.32,1,0.2,116.92,Consumer,4,2022,3,1,12,Saturday,2022-03,30.03,389.32,116.92,Excellent (30%+),SMB,Low Value,77.864
ORD001110,2022-11-14,2022-11-20,South,GA,Columbus,Office Supplies,Paper,Paper Model-2024,1671.67,6,0.15,570.5,One-time Buyer,6,2022,11,4,46,Monday,2022-11,34.13,278.61,95.08,Excellent (30%+),Mid-Market,Mid Range,250.7505
ORD001111,2022-06-26,2022-06-30,South,GA,Columbus,Office Supplies,Binder,Binder Model-2024,1660.7,6,0.1,253.48,Corporate,4,2022,6,2,25,Sunday,2022-06,15.26,276.78,42.25,Medium (10-20%),Mid-Market,Mid Range,166.07000000000002
ORD001112,2024-10-15,2024-10-22,North,MA,Boston,Office Supplies,Notebook,Notebook Model-2024,730.63,2,0.1,113.76,VIP,7,2024,10,4,42,Tuesday,2024-10,15.57,365.32,56.88,Medium (10-20%),Mid-Market,Mid Range,73.063
ORD001113,2024-06-03,2024-06-08,South,NC,Charlotte,Technology,Keyboard,Keyboard Model-2024,5342.35,6,0.15,1354.23,Consumer,5,2024,6,2,23,Monday,2024-06,25.35,890.39,225.7,Good (20-30%),Enterprise,High Value,801.3525000000001
ORD001114,2023-11-25,2023-12-01,West,CO,Fort Collins,Furniture,Chair,Chair Model-2022,700.07,5,0.1,224.87,Consumer,6,2023,11,4,47,Saturday,2023-11,32.12,140.01,44.97,Excellent (30%+),Mid-Market,Low Value,70.007
ORD001115,2024-08-12,2024-08-15,South,FL,Orlando,Furniture,Cabinet,Cabinet Model-2020,2824.45,6,0.0,983.65,One-time Buyer,3,2024,8,3,33,Monday,2024-08,34.83,470.74,163.94,Excellent (30%+),Enterprise,Mid Range,0.0
ORD001116,2024-05-30,2024-06-02,South,GA,Columbus,Furniture,Bookshelf,Bookshelf Model-2024,994.41,5,0.05,212.81,Corporate,3,2024,5,2,22,Thursday,2024-05,21.4,198.88,42.56,Good (20-30%),Mid-Market,Mid Range,49.7205
ORD001117,2022-07-24,2022-07-28,East,MD,Baltimore,Office Supplies,Clipboard,Clipboard Model-2024,219.38,1,0.0,34.5,One-time Buyer,4,2022,7,3,29,Sunday,2022-07,15.73,219.38,34.5,Medium (10-20%),SMB,Low Value,0.0
ORD001118,2024-09-04,2024-09-11,North,PA,Allentown,Furniture,Table,Table Model-2023,993.41,4,0.0,187.86,Consumer,7,2024,9,3,36,Wednesday,2024-09,18.91,248.35,46.96,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001119,2023-08-14,2023-08-20,North,OH,Cleveland,Furniture,Table,Table Model-2023,1630.16,4,0.0,530.46,Corporate,6,2023,8,3,33,Monday,2023-08,32.54,407.54,132.62,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001120,2024-06-03,2024-06-08,North,NY,Buffalo,Office Supplies,Binder,Binder Model-2020,2646.03,6,0.0,643.75,Corporate,5,2024,6,2,23,Monday,2024-06,24.33,441.01,107.29,Good (20-30%),Enterprise,Mid Range,0.0
ORD001121,2024-09-08,2024-09-15,South,TX,Austin,Office Supplies,Paper,Paper Model-2021,3040.08,3,0.1,974.84,Consumer,7,2024,9,3,36,Sunday,2024-09,32.07,1013.36,324.95,Excellent (30%+),Enterprise,High Value,304.008
ORD001122,2022-12-15,2022-12-19,West,CO,Colorado Springs,Office Supplies,Binder,Binder Model-2024,2062.66,2,0.15,492.53,Corporate,4,2022,12,4,50,Thursday,2022-12,23.88,1031.33,246.26,Good (20-30%),Enterprise,Mid Range,309.39899999999994
ORD001123,2022-05-01,2022-05-08,East,MD,Baltimore,Office Supplies,Paper,Paper Model-2022,1300.19,3,0.2,208.91,Corporate,7,2022,5,2,17,Sunday,2022-05,16.07,433.4,69.64,Medium (10-20%),Mid-Market,Mid Range,260.038
ORD001124,2022-09-07,2022-09-12,North,OH,Cleveland,Office Supplies,Paper,Paper Model-2023,1060.91,4,0.0,290.17,Consumer,5,2022,9,3,36,Wednesday,2022-09,27.35,265.23,72.54,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001125,2023-04-13,2023-04-20,South,FL,Miami,Technology,Printer,Printer Model-2024,2287.38,3,0.2,542.42,Consumer,7,2023,4,2,15,Thursday,2023-04,23.71,762.46,180.81,Good (20-30%),Enterprise,Mid Range,457.47600000000006
ORD001126,2024-06-14,2024-06-20,West,CO,Denver,Office Supplies,Notebook,Notebook Model-2021,3194.04,4,0.1,792.99,Corporate,6,2024,6,2,24,Friday,2024-06,24.83,798.51,198.25,Good (20-30%),Enterprise,High Value,319.404
ORD001127,2024-07-31,2024-08-04,East,CT,Hartford,Furniture,Desk,Desk Model-2022,4498.14,5,0.0,1528.44,Corporate,4,2024,7,3,31,Wednesday,2024-07,33.98,899.63,305.69,Excellent (30%+),Enterprise,High Value,0.0
ORD001128,2022-01-08,2022-01-13,East,CT,Hartford,Furniture,Desk,Desk Model-2023,719.87,7,0.05,173.79,One-time Buyer,5,2022,1,1,1,Saturday,2022-01,24.14,102.84,24.83,Good (20-30%),Mid-Market,Mid Range,35.993500000000004
ORD001129,2023-07-14,2023-07-18,North,NY,Albany,Technology,Keyboard,Keyboard Model-2021,5606.55,7,0.0,1734.14,Consumer,4,2023,7,3,28,Friday,2023-07,30.93,800.94,247.73,Excellent (30%+),Enterprise,High Value,0.0
ORD001130,2023-04-03,2023-04-09,North,OH,Cleveland,Office Supplies,Paper,Paper Model-2021,1057.71,1,0.0,171.12,Consumer,6,2023,4,2,14,Monday,2023-04,16.18,1057.71,171.12,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001131,2022-09-01,2022-09-06,West,CA,San Diego,Furniture,Chair,Chair Model-2022,3217.52,6,0.05,790.89,VIP,5,2022,9,3,35,Thursday,2022-09,24.58,536.25,131.82,Good (20-30%),Enterprise,High Value,160.876
ORD001132,2022-05-12,2022-05-17,South,TX,Austin,Furniture,Cabinet,Cabinet Model-2022,2267.58,3,0.05,606.21,VIP,5,2022,5,2,19,Thursday,2022-05,26.73,755.86,202.07,Good (20-30%),Enterprise,Mid Range,113.379
ORD001133,2023-01-05,2023-01-09,West,WA,Tacoma,Office Supplies,Clipboard,Clipboard Model-2023,5090.61,6,0.0,878.87,Consumer,4,2023,1,1,1,Thursday,2023-01,17.26,848.44,146.48,Medium (10-20%),Enterprise,High Value,0.0
ORD001134,2024-10-29,2024-11-05,North,PA,Allentown,Technology,Monitor,Monitor Model-2022,1926.1,5,0.15,405.34,One-time Buyer,7,2024,10,4,44,Tuesday,2024-10,21.04,385.22,81.07,Good (20-30%),Mid-Market,Mid Range,288.91499999999996
ORD001135,2022-12-20,2022-12-27,West,WA,Tacoma,Office Supplies,Binder,Binder Model-2024,6250.91,7,0.05,1862.26,Consumer,7,2022,12,4,51,Tuesday,2022-12,29.79,892.99,266.04,Good (20-30%),Enterprise,High Value,312.5455
ORD001136,2023-07-23,2023-07-26,South,TX,Dallas,Office Supplies,Notebook,Notebook Model-2022,4429.04,5,0.0,827.26,Consumer,3,2023,7,3,29,Sunday,2023-07,18.68,885.81,165.45,Medium (10-20%),Enterprise,High Value,0.0
ORD001137,2024-02-09,2024-02-12,East,CT,Bridgeport,Office Supplies,Notebook,Notebook Model-2021,1205.18,1,0.1,211.74,Consumer,3,2024,2,1,6,Friday,2024-02,17.57,1205.18,211.74,Medium (10-20%),Mid-Market,Mid Range,120.51800000000001
ORD001138,2023-02-03,2023-02-08,East,CT,Bridgeport,Office Supplies,Binder,Binder Model-2022,1371.52,1,0.0,287.82,Consumer,5,2023,2,1,5,Friday,2023-02,20.99,1371.52,287.82,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001139,2024-11-30,2024-12-04,East,CT,Hartford,Office Supplies,Clipboard,Clipboard Model-2023,3340.45,7,0.0,1074.93,One-time Buyer,4,2024,11,4,48,Saturday,2024-11,32.18,477.21,153.56,Excellent (30%+),Enterprise,High Value,0.0
ORD001140,2024-11-19,2024-11-24,East,MD,Frederick,Technology,Monitor,Monitor Model-2024,522.0,5,0.1,157.95,Corporate,5,2024,11,4,47,Tuesday,2024-11,30.26,104.4,31.59,Excellent (30%+),Mid-Market,Low Value,52.2
ORD001141,2022-10-03,2022-10-07,North,MA,Boston,Furniture,Desk,Desk Model-2022,657.88,6,0.0,200.89,VIP,4,2022,10,4,40,Monday,2022-10,30.54,109.65,33.48,Excellent (30%+),Mid-Market,Low Value,0.0
ORD001142,2023-06-29,2023-07-05,North,NY,New York,Office Supplies,Pen,Pen Model-2024,7489.2,5,0.0,1606.37,Corporate,6,2023,6,2,26,Thursday,2023-06,21.45,1497.84,321.27,Good (20-30%),Enterprise,High Value,0.0
ORD001143,2022-11-26,2022-11-29,South,FL,Miami,Furniture,Desk,Desk Model-2022,825.56,3,0.1,140.17,Corporate,3,2022,11,4,47,Saturday,2022-11,16.98,275.19,46.72,Medium (10-20%),Mid-Market,Mid Range,82.556
ORD001144,2022-11-08,2022-11-13,South,NC,Charlotte,Furniture,Chair,Chair Model-2024,960.54,3,0.05,150.22,Corporate,5,2022,11,4,45,Tuesday,2022-11,15.64,320.18,50.07,Medium (10-20%),Mid-Market,Mid Range,48.027
ORD001145,2022-02-10,2022-02-16,South,TX,Austin,Office Supplies,Binder,Binder Model-2022,2921.47,7,0.0,780.73,VIP,6,2022,2,1,6,Thursday,2022-02,26.72,417.35,111.53,Good (20-30%),Enterprise,Mid Range,0.0
ORD001146,2023-10-30,2023-11-06,South,FL,Miami,Furniture,Table,Table Model-2022,458.08,2,0.1,133.05,Corporate,7,2023,10,4,44,Monday,2023-10,29.05,229.04,66.53,Good (20-30%),SMB,Low Value,45.808
ORD001147,2023-07-05,2023-07-08,West,CA,San Diego,Office Supplies,Paper,Paper Model-2020,3250.51,7,0.15,733.24,One-time Buyer,3,2023,7,3,27,Wednesday,2023-07,22.56,464.36,104.75,Good (20-30%),Enterprise,High Value,487.5765
ORD001148,2022-02-26,2022-03-02,South,NC,Raleigh,Office Supplies,Notebook,Notebook Model-2021,1561.82,2,0.1,399.47,VIP,4,2022,2,1,8,Saturday,2022-02,25.58,780.91,199.74,Good (20-30%),Mid-Market,Mid Range,156.18200000000002
ORD001149,2022-11-02,2022-11-09,East,DE,Milford,Office Supplies,Binder,Binder Model-2023,1057.23,5,0.15,217.58,Consumer,7,2022,11,4,44,Wednesday,2022-11,20.58,211.45,43.52,Good (20-30%),Mid-Market,Mid Range,158.5845
ORD001150,2024-09-21,2024-09-28,East,MD,Baltimore,Technology,Laptop,Laptop Model-2023,1558.92,2,0.0,347.42,Corporate,7,2024,9,3,38,Saturday,2024-09,22.29,779.46,173.71,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001151,2022-09-20,2022-09-26,East,MD,Frederick,Office Supplies,Paper,Paper Model-2020,3287.0,5,0.0,972.83,One-time Buyer,6,2022,9,3,38,Tuesday,2022-09,29.6,657.4,194.57,Good (20-30%),Enterprise,High Value,0.0
ORD001152,2022-06-08,2022-06-13,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2022,472.83,1,0.0,138.84,VIP,5,2022,6,2,23,Wednesday,2022-06,29.36,472.83,138.84,Good (20-30%),SMB,Low Value,0.0
ORD001153,2023-06-20,2023-06-25,South,TX,Austin,Furniture,Chair,Chair Model-2021,267.16,1,0.1,41.57,Consumer,5,2023,6,2,25,Tuesday,2023-06,15.56,267.16,41.57,Medium (10-20%),SMB,Low Value,26.716000000000005
ORD001154,2024-12-15,2024-12-21,East,DE,Dover,Technology,Laptop,Laptop Model-2024,2883.79,3,0.15,977.16,Corporate,6,2024,12,4,50,Sunday,2024-12,33.88,961.26,325.72,Excellent (30%+),Enterprise,Mid Range,432.5685
ORD001155,2022-09-23,2022-09-30,East,DE,Milford,Furniture,Desk,Desk Model-2020,1824.52,6,0.15,371.84,Corporate,7,2022,9,3,38,Friday,2022-09,20.38,304.09,61.97,Good (20-30%),Mid-Market,Mid Range,273.678
ORD001156,2024-01-06,2024-01-09,East,DE,Dover,Furniture,Cabinet,Cabinet Model-2023,1338.93,4,0.0,443.88,Consumer,3,2024,1,1,1,Saturday,2024-01,33.15,334.73,110.97,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001157,2024-04-13,2024-04-20,East,MD,Gaithersburg,Office Supplies,Notebook,Notebook Model-2023,4074.68,7,0.05,1028.37,Corporate,7,2024,4,2,15,Saturday,2024-04,25.24,582.1,146.91,Good (20-30%),Enterprise,High Value,203.734
ORD001158,2022-09-18,2022-09-24,North,OH,Columbus,Technology,Printer,Printer Model-2023,7643.67,7,0.2,1909.67,Consumer,6,2022,9,3,37,Sunday,2022-09,24.98,1091.95,272.81,Good (20-30%),Enterprise,High Value,1528.7340000000002
ORD001159,2024-03-08,2024-03-15,South,GA,Savannah,Technology,Keyboard,Keyboard Model-2022,2727.94,6,0.0,655.04,Consumer,7,2024,3,1,10,Friday,2024-03,24.01,454.66,109.17,Good (20-30%),Enterprise,Mid Range,0.0
ORD001160,2023-02-07,2023-02-14,South,GA,Savannah,Office Supplies,Binder,Binder Model-2024,3521.23,5,0.05,1177.8,Corporate,7,2023,2,1,6,Tuesday,2023-02,33.45,704.25,235.56,Excellent (30%+),Enterprise,High Value,176.06150000000002
ORD001161,2023-11-24,2023-12-01,West,OR,Portland,Technology,Printer,Printer Model-2024,2066.6,6,0.15,396.01,Corporate,7,2023,11,4,47,Friday,2023-11,19.16,344.43,66.0,Medium (10-20%),Enterprise,Mid Range,309.98999999999995
ORD001162,2023-11-25,2023-12-02,North,MA,Springfield,Office Supplies,Notebook,Notebook Model-2024,569.84,3,0.15,155.18,Corporate,7,2023,11,4,47,Saturday,2023-11,27.23,189.95,51.73,Good (20-30%),Mid-Market,Low Value,85.476
ORD001163,2023-08-10,2023-08-13,West,WA,Vancouver,Technology,Monitor,Monitor Model-2022,332.33,2,0.0,70.97,Corporate,3,2023,8,3,32,Thursday,2023-08,21.36,166.16,35.48,Good (20-30%),SMB,Low Value,0.0
ORD001164,2022-04-09,2022-04-13,East,DE,Dover,Technology,Mouse,Mouse Model-2023,866.4,5,0.0,288.55,Consumer,4,2022,4,2,14,Saturday,2022-04,33.3,173.28,57.71,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001165,2024-07-03,2024-07-07,West,CO,Fort Collins,Office Supplies,Binder,Binder Model-2023,315.72,3,0.05,58.05,Consumer,4,2024,7,3,27,Wednesday,2024-07,18.39,105.24,19.35,Medium (10-20%),SMB,Low Value,15.786000000000001
ORD001166,2022-12-18,2022-12-23,East,NJ,Jersey City,Technology,Monitor,Monitor Model-2022,854.23,2,0.15,243.66,Consumer,5,2022,12,4,50,Sunday,2022-12,28.52,427.12,121.83,Good (20-30%),Mid-Market,Mid Range,128.1345
ORD001167,2022-07-24,2022-07-28,East,MD,Baltimore,Technology,Printer,Printer Model-2021,808.77,5,0.05,189.54,Consumer,4,2022,7,3,29,Sunday,2022-07,23.44,161.75,37.91,Good (20-30%),Mid-Market,Mid Range,40.438500000000005
ORD001168,2022-02-14,2022-02-18,South,TX,Dallas,Technology,Printer,Printer Model-2022,3311.5,3,0.0,934.65,Corporate,4,2022,2,1,7,Monday,2022-02,28.22,1103.83,311.55,Good (20-30%),Enterprise,High Value,0.0
ORD001169,2023-10-10,2023-10-14,South,GA,Columbus,Furniture,Cabinet,Cabinet Model-2022,7256.5,4,0.15,1317.21,One-time Buyer,4,2023,10,4,41,Tuesday,2023-10,18.15,1814.12,329.3,Medium (10-20%),Enterprise,High Value,1088.475
ORD001170,2024-01-12,2024-01-19,South,FL,Miami,Office Supplies,Clipboard,Clipboard Model-2023,1327.38,3,0.0,303.61,Consumer,7,2024,1,1,2,Friday,2024-01,22.87,442.46,101.2,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001171,2022-01-19,2022-01-26,South,FL,Tampa,Furniture,Chair,Chair Model-2024,1893.46,5,0.05,324.64,Consumer,7,2022,1,1,3,Wednesday,2022-01,17.15,378.69,64.93,Medium (10-20%),Mid-Market,Mid Range,94.673
ORD001172,2023-07-15,2023-07-18,South,TX,Houston,Technology,Desktop,Desktop Model-2023,627.82,2,0.0,215.82,Corporate,3,2023,7,3,28,Saturday,2023-07,34.38,313.91,107.91,Excellent (30%+),Mid-Market,Low Value,0.0
ORD001173,2022-09-06,2022-09-13,North,PA,Allentown,Technology,Desktop,Desktop Model-2021,3040.46,5,0.0,586.2,Consumer,7,2022,9,3,36,Tuesday,2022-09,19.28,608.09,117.24,Medium (10-20%),Enterprise,High Value,0.0
ORD001174,2023-12-08,2023-12-15,South,FL,Orlando,Furniture,Chair,Chair Model-2020,3977.97,7,0.0,1386.9,VIP,7,2023,12,4,49,Friday,2023-12,34.86,568.28,198.13,Excellent (30%+),Enterprise,High Value,0.0
ORD001175,2022-07-10,2022-07-14,West,OR,Eugene,Technology,Desktop,Desktop Model-2020,1551.63,5,0.0,362.62,Corporate,4,2022,7,3,27,Sunday,2022-07,23.37,310.33,72.52,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001176,2024-01-27,2024-01-30,East,DE,Milford,Technology,Laptop,Laptop Model-2022,790.91,3,0.15,129.95,Consumer,3,2024,1,1,4,Saturday,2024-01,16.43,263.64,43.32,Medium (10-20%),Mid-Market,Mid Range,118.63649999999998
ORD001177,2023-02-28,2023-03-03,South,TX,Houston,Office Supplies,Paper,Paper Model-2020,3087.71,5,0.0,474.01,Consumer,3,2023,2,1,9,Tuesday,2023-02,15.35,617.54,94.8,Medium (10-20%),Enterprise,High Value,0.0
ORD001178,2024-10-22,2024-10-26,North,PA,Allentown,Technology,Printer,Printer Model-2024,3025.99,6,0.0,816.39,Corporate,4,2024,10,4,43,Tuesday,2024-10,26.98,504.33,136.06,Good (20-30%),Enterprise,High Value,0.0
ORD001179,2022-05-31,2022-06-04,West,OR,Portland,Office Supplies,Pen,Pen Model-2023,697.21,1,0.05,190.3,Consumer,4,2022,5,2,22,Tuesday,2022-05,27.29,697.21,190.3,Good (20-30%),Mid-Market,Low Value,34.8605
ORD001180,2023-01-09,2023-01-12,West,CA,San Diego,Office Supplies,Paper,Paper Model-2021,10097.66,7,0.05,2574.49,Consumer,3,2023,1,1,2,Monday,2023-01,25.5,1442.52,367.78,Good (20-30%),Enterprise,High Value,504.88300000000004
ORD001181,2022-05-05,2022-05-11,East,CT,New Haven,Furniture,Desk,Desk Model-2021,3253.32,4,0.05,531.2,Consumer,6,2022,5,2,18,Thursday,2022-05,16.33,813.33,132.8,Medium (10-20%),Enterprise,High Value,162.66600000000003
ORD001182,2024-10-09,2024-10-13,West,CO,Fort Collins,Furniture,Cabinet,Cabinet Model-2021,562.9,2,0.0,121.76,One-time Buyer,4,2024,10,4,41,Wednesday,2024-10,21.63,281.45,60.88,Good (20-30%),Mid-Market,Low Value,0.0
ORD001183,2024-08-18,2024-08-22,West,OR,Salem,Technology,Printer,Printer Model-2023,3246.93,4,0.0,720.22,Corporate,4,2024,8,3,33,Sunday,2024-08,22.18,811.73,180.06,Good (20-30%),Enterprise,High Value,0.0
ORD001184,2022-10-10,2022-10-13,West,CA,San Diego,Furniture,Desk,Desk Model-2024,2792.59,7,0.0,812.54,Consumer,3,2022,10,4,41,Monday,2022-10,29.1,398.94,116.08,Good (20-30%),Enterprise,Mid Range,0.0
ORD001185,2023-12-24,2023-12-30,West,WA,Seattle,Office Supplies,Pen,Pen Model-2021,5110.59,6,0.0,1194.71,Corporate,6,2023,12,4,51,Sunday,2023-12,23.38,851.76,199.12,Good (20-30%),Enterprise,High Value,0.0
ORD001186,2024-06-13,2024-06-19,North,PA,Philadelphia,Furniture,Cabinet,Cabinet Model-2020,7070.33,7,0.15,1870.76,Corporate,6,2024,6,2,24,Thursday,2024-06,26.46,1010.05,267.25,Good (20-30%),Enterprise,High Value,1060.5494999999999
ORD001187,2023-08-31,2023-09-05,East,MD,Frederick,Office Supplies,Binder,Binder Model-2024,694.83,3,0.05,144.01,Corporate,5,2023,8,3,35,Thursday,2023-08,20.73,231.61,48.0,Good (20-30%),Mid-Market,Low Value,34.7415
ORD001188,2023-08-03,2023-08-09,South,FL,Miami,Furniture,Desk,Desk Model-2024,708.98,3,0.0,209.29,Consumer,6,2023,8,3,31,Thursday,2023-08,29.52,236.33,69.76,Good (20-30%),Mid-Market,Low Value,0.0
ORD001189,2022-09-22,2022-09-26,West,CA,San Diego,Technology,Laptop,Laptop Model-2024,2300.2,6,0.0,366.54,Corporate,4,2022,9,3,38,Thursday,2022-09,15.94,383.37,61.09,Medium (10-20%),Enterprise,Mid Range,0.0
ORD001190,2022-04-12,2022-04-19,North,PA,Allentown,Furniture,Table,Table Model-2021,840.92,7,0.05,292.39,VIP,7,2022,4,2,15,Tuesday,2022-04,34.77,120.13,41.77,Excellent (30%+),Mid-Market,Mid Range,42.046
ORD001191,2024-09-09,2024-09-12,East,NJ,Newark,Technology,Keyboard,Keyboard Model-2024,678.68,1,0.0,188.88,Consumer,3,2024,9,3,37,Monday,2024-09,27.83,678.68,188.88,Good (20-30%),Mid-Market,Low Value,0.0
ORD001192,2024-09-12,2024-09-16,South,NC,Greensboro,Furniture,Desk,Desk Model-2021,2139.88,3,0.1,384.69,Consumer,4,2024,9,3,37,Thursday,2024-09,17.98,713.29,128.23,Medium (10-20%),Enterprise,Mid Range,213.98800000000003
ORD001193,2023-11-25,2023-11-28,East,MD,Frederick,Office Supplies,Notebook,Notebook Model-2020,2183.22,7,0.0,640.77,Consumer,3,2023,11,4,47,Saturday,2023-11,29.35,311.89,91.54,Good (20-30%),Enterprise,Mid Range,0.0
ORD001194,2023-01-07,2023-01-13,North,NY,Buffalo,Furniture,Cabinet,Cabinet Model-2020,2478.07,6,0.0,761.54,Consumer,6,2023,1,1,1,Saturday,2023-01,30.73,413.01,126.92,Excellent (30%+),Enterprise,Mid Range,0.0
ORD001195,2023-01-18,2023-01-21,North,PA,Philadelphia,Furniture,Chair,Chair Model-2020,1392.9,3,0.05,428.62,Corporate,3,2023,1,1,3,Wednesday,2023-01,30.77,464.3,142.87,Excellent (30%+),Mid-Market,Mid Range,69.64500000000001
ORD001196,2024-03-05,2024-03-09,North,NY,New York,Office Supplies,Paper,Paper Model-2020,967.56,7,0.0,197.52,One-time Buyer,4,2024,3,1,10,Tuesday,2024-03,20.41,138.22,28.22,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001197,2024-09-09,2024-09-16,West,WA,Tacoma,Office Supplies,Pen,Pen Model-2024,4795.84,7,0.05,1638.87,VIP,7,2024,9,3,37,Monday,2024-09,34.17,685.12,234.12,Excellent (30%+),Enterprise,High Value,239.79200000000003
ORD001198,2024-08-29,2024-09-02,North,NY,Buffalo,Furniture,Desk,Desk Model-2024,3318.1,7,0.0,509.49,Consumer,4,2024,8,3,35,Thursday,2024-08,15.35,474.01,72.78,Medium (10-20%),Enterprise,High Value,0.0
ORD001199,2024-05-03,2024-05-08,South,NC,Charlotte,Office Supplies,Notebook,Notebook Model-2021,1768.3,3,0.0,399.58,Corporate,5,2024,5,2,18,Friday,2024-05,22.6,589.43,133.19,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001200,2023-12-05,2023-12-08,West,OR,Portland,Office Supplies,Notebook,Notebook Model-2020,2973.48,4,0.0,508.0,Corporate,3,2023,12,4,49,Tuesday,2023-12,17.08,743.37,127.0,Medium (10-20%),Enterprise,High Value,0.0
ORD001201,2022-04-03,2022-04-07,East,DE,Wilmington,Furniture,Cabinet,Cabinet Model-2022,662.83,1,0.0,150.44,Corporate,4,2022,4,2,13,Sunday,2022-04,22.7,662.83,150.44,Good (20-30%),Mid-Market,Low Value,0.0
ORD001202,2022-06-26,2022-07-02,South,NC,Greensboro,Technology,Laptop,Laptop Model-2020,750.44,5,0.0,121.15,Corporate,6,2022,6,2,25,Sunday,2022-06,16.14,150.09,24.23,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001203,2024-09-10,2024-09-16,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2023,1553.38,2,0.1,433.39,Consumer,6,2024,9,3,37,Tuesday,2024-09,27.9,776.69,216.7,Good (20-30%),Mid-Market,Mid Range,155.33800000000002
ORD001204,2023-10-27,2023-10-31,North,MA,Boston,Furniture,Bookshelf,Bookshelf Model-2022,2740.15,6,0.2,445.25,Corporate,4,2023,10,4,43,Friday,2023-10,16.25,456.69,74.21,Medium (10-20%),Enterprise,Mid Range,548.0300000000001
ORD001205,2022-01-11,2022-01-16,East,MD,Gaithersburg,Technology,Desktop,Desktop Model-2023,727.42,1,0.0,198.71,Corporate,5,2022,1,1,2,Tuesday,2022-01,27.32,727.42,198.71,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001206,2022-04-22,2022-04-25,North,OH,Cleveland,Furniture,Desk,Desk Model-2022,1006.27,4,0.0,198.05,One-time Buyer,3,2022,4,2,16,Friday,2022-04,19.68,251.57,49.51,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001207,2023-12-28,2024-01-02,South,NC,Charlotte,Furniture,Table,Table Model-2021,1283.33,6,0.05,238.48,One-time Buyer,5,2023,12,4,52,Thursday,2023-12,18.58,213.89,39.75,Medium (10-20%),Mid-Market,Mid Range,64.1665
ORD001208,2022-01-06,2022-01-13,South,GA,Savannah,Office Supplies,Binder,Binder Model-2024,4629.42,5,0.05,1015.7,Consumer,7,2022,1,1,1,Thursday,2022-01,21.94,925.88,203.14,Good (20-30%),Enterprise,High Value,231.471
ORD001209,2022-06-26,2022-06-30,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2021,1650.47,5,0.05,459.15,Consumer,4,2022,6,2,25,Sunday,2022-06,27.82,330.09,91.83,Good (20-30%),Mid-Market,Mid Range,82.52350000000001
ORD001210,2023-08-24,2023-08-29,South,TX,Houston,Technology,Laptop,Laptop Model-2022,2852.5,6,0.1,757.74,VIP,5,2023,8,3,34,Thursday,2023-08,26.56,475.42,126.29,Good (20-30%),Enterprise,Mid Range,285.25
ORD001211,2024-01-28,2024-02-04,East,NJ,Paterson,Technology,Monitor,Monitor Model-2020,901.85,2,0.1,258.01,Corporate,7,2024,1,1,4,Sunday,2024-01,28.61,450.92,129.0,Good (20-30%),Mid-Market,Mid Range,90.185
